id,location,year,tele,revo_group,sum_revo_group,peasant_rebellions,worker_rebellions,commercial/other,treated,domestic_firm,foreign_firm,sino_foreign,droughts,flood,typhoon,earthquake,other disasters,customs,school,rice_price,price_level,coast,treaty,ln_quota,ln_pop,ln_size,south
12,福建,1893,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,2.0,,50.159557,71.000008,5.0,2.0,7.262629,16.258169,11.7189961,1.0
12,福建,1894,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,49.667797,74.000008,5.0,2.0,7.262629,16.258169,11.7189961,1.0
12,福建,1895,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,51.880718,71.000008,5.0,2.0,7.262629,16.258169,11.7189961,1.0
12,福建,1896,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,69.625519,72.000008,5.0,2.0,7.262629,16.258169,11.7189961,1.0
12,福建,1897,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,2.0,,65.46463,79.000008,5.0,2.0,7.262629,16.258169,11.7189961,1.0
12,福建,1898,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,2.0,,81.137306,84.000008,5.0,2.0,7.262629,16.258169,11.7189961,1.0
12,福建,1899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,3.0,,66.574203,93.000008,5.0,3.0,7.262629,16.258169,11.7189961,1.0
12,福建,1900,2.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,1.0,,,,3.0,,61.858528,87.000008,5.0,3.0,7.262629,16.258169,11.7189961,1.0
12,福建,1901,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,1.0,,,,3.0,,65.742027,81.000008,5.0,3.0,7.262629,16.258169,11.7189961,1.0
12,福建,1902,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,3.0,,92.371704,97.000008,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1903,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,,,,3.0,,87.517334,103.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1904,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,,,3.0,,76.005547,99.000008,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,3.0,,59.778088,111.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1906,2.0,2.0,2.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,,,,3.0,,81.276009,100.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1907,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,3.0,,104.16089,104.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1908,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,3.0,,97.919556,110.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1909,1.0,0.0,2.0,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,3.0,,78.085991,111.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1910,0.0,0.0,2.0,0.0,0.0,,1.0,14.0,0.0,0.0,0.0,0.0,1.0,,,3.0,,99.167824,102.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
12,福建,1911,4.0,2.0,4.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,1.0,1.0,,,3.0,,110.67961,106.00001,5.0,4.0,7.262629,16.258169,11.7189961,1.0
13,云南,1881,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,32.702065,64.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1882,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,40.078468,64.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1883,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,44.01255,61.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1884,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,41.553749,62.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1885,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,39.094948,63.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1886,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,48.438396,66.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1887,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,48.192516,69.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1888,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,42.53727,70.000008,0.0,0.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1889,2.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,1.0,45.979591,71.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1890,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,1.0,,52.618359,75.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1891,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,,46.225471,71.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1892,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,,49.421917,66.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1893,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,,50.159557,71.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1894,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,,49.667797,74.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1895,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,51.880718,71.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1896,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,69.625519,72.000008,0.0,1.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1897,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,65.46463,79.000008,0.0,3.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1898,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,,,2.0,,81.137306,84.000008,0.0,3.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1899,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,66.574203,93.000008,0.0,3.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1900,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,61.858528,87.000008,0.0,3.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1901,4.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,,,,2.0,,65.742027,81.000008,0.0,3.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1902,4.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,3.0,,92.371704,97.000008,0.0,4.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1903,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,,87.517334,103.00001,0.0,4.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1904,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,,,,3.0,,76.005547,99.000008,0.0,4.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1905,0.0,1.0,2.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,2.0,,,,3.0,,59.778088,111.00001,0.0,4.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1906,1.0,0.0,2.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,,,,3.0,,81.276009,100.00001,0.0,4.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1907,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,2.0,,,,3.0,,104.16089,104.00001,0.0,4.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1908,5.0,3.0,6.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,,,1.0,3.0,,97.919556,110.00001,0.0,5.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1909,2.0,0.0,6.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,,3.0,,78.085991,111.00001,0.0,5.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1910,2.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,3.0,,99.167824,102.00001,0.0,5.0,7.2240248,16.270491,12.88998986,1.0
13,云南,1911,18.0,2.0,8.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,,3.0,,110.67961,106.00001,0.0,5.0,7.2240248,16.270491,12.88998986,1.0
14,贵州,1881,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,32.702065,64.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1882,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,40.078468,64.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1883,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,44.01255,61.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1884,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,41.553749,62.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1885,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,39.094948,63.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1886,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,48.438396,66.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1887,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,48.192516,69.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1888,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,42.53727,70.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1889,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,45.979591,71.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1890,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,52.618359,75.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1891,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,46.225471,71.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1892,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,49.421917,66.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1893,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,50.159557,71.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1894,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,49.667797,74.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1895,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,,51.880718,71.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1896,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,69.625519,72.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1897,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,65.46463,79.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1898,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,81.137306,84.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1899,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,,66.574203,93.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1900,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,61.858528,87.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1901,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,65.742027,81.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1902,4.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,92.371704,97.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1903,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,87.517334,103.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1904,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,76.005547,99.000008,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1905,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,59.778088,111.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1906,4.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,81.276009,100.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1907,0.0,1.0,2.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,104.16089,104.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1908,0.0,2.0,4.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,97.919556,110.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1909,0.0,3.0,7.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,78.085991,111.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1910,0.0,0.0,7.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,99.167824,102.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
14,贵州,1911,20.0,1.0,8.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,110.67961,106.00001,0.0,0.0,6.642487,16.14295,12.08061713,1.0
15,山西,1881,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,32.702065,64.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1882,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,40.078468,64.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1883,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,44.01255,61.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1884,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,41.553749,62.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1885,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,39.094948,63.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1886,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,48.438396,66.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1887,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,48.192516,69.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1888,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,42.53727,70.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1889,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,45.979591,71.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1890,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,52.618359,75.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1891,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,46.225471,71.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1892,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,,49.421917,66.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1893,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,,1.0,0.0,,50.159557,71.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1894,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,49.667797,74.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1895,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,51.880718,71.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1896,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,69.625519,72.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1897,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,,,,0.0,,65.46463,79.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1898,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,,,0.0,,81.137306,84.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1899,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,,,,0.0,,66.574203,93.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1900,3.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,,61.858528,87.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1901,6.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,65.742027,81.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1902,10.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,,92.371704,97.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1903,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,87.517334,103.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1904,0.0,0.0,0.0,1.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,76.005547,99.000008,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1905,1.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,1.0,0.0,0.0,,,,0.0,,59.778088,111.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1906,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,81.276009,100.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1907,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,104.16089,104.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1908,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,97.919556,110.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1909,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,78.085991,111.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1910,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,99.167824,102.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
15,山西,1911,4.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,110.67961,106.00001,0.0,0.0,7.385231,15.97991,12.36391792,0.0
16,河南,1881,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,32.702065,64.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
16,河南,1882,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,40.078468,64.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
16,河南,1883,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,,44.01255,61.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
16,河南,1884,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,41.553749,62.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
16,河南,1885,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,39.094948,63.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
16,河南,1886,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,48.438396,66.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
16,河南,1887,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,3.0,,,,0.0,,48.192516,69.000008,0.0,0.0,7.5506611,17.08198,12.02609634,0.0
